data,casi,casi_media7gg
2022-04-02,55463,67086.85714285714
2022-04-03,25863,66365.42857142857
2022-04-04,96203,65317.42857142857
2022-04-05,69378,64379.857142857145
2022-04-06,71867,64216.857142857145
2022-04-07,66533,63925.28571428572
2022-04-08,65352,62968.857142857145
2022-04-09,54322,61849.71428571428
2022-04-10,23822,60940.42857142857
2022-04-11,89508,60369.857142857145
2022-04-12,61544,60189.57142857143
2022-04-13,65502,60037.857142857145
2022-04-14,62539,58986.857142857145
2022-04-15,64090,49841.57142857143
2022-04-16,53260,56718.57142857143
2022-04-17,16465,58258.42857142857
2022-04-18,25491,59755.71428571428
2022-04-19,109683,60920.0
2022-04-20,76281,61271.28571428572
2022-04-21,73020,62369.57142857143
2022-04-22,72240,62833.71428571428
2022-04-23,55719,61439.857142857145
2022-04-24,24153,59694.857142857145
2022-04-25,28740,57494.857142857145
2022-04-26,99926,54854.71428571428
2022-04-27,64066,52732.28571428572
2022-04-28,57620,51477.28571428572
2022-04-29,53759,57277.42857142857
2022-04-30,40862,49730.857142857145
2022-05-01,15368,47294.0
2022-05-02,69341,45313.28571428572
2022-05-03,47100,43546.28571428572
2022-05-04,47008,42318.57142857143
2022-05-05,43755,42286.142857142855
2022-05-06,41390,41000.142857142855
2022-05-07,32268,40202.0
2022-05-08,15141,39491.28571428572
2022-05-09,60339,38699.57142857143
2022-05-10,41513,37984.71428571428
2022-05-11,42033,37248.857142857145
2022-05-12,38213,36749.57142857143
2022-05-13,36386,34956.857142857145
2022-05-14,27117,33408.42857142857
2022-05-15,11646,31768.571428571428
2022-05-16,47790,30127.14285714286
2022-05-17,30674,28414.714285714286
2022-05-18,30554,27097.285714285714
2022-05-19,26723,26669.571428571428
2022-05-20,24399,24687.85714285714
2022-05-21,17895,23511.0
2022-05-22,8652,22309.571428571428
2022-05-23,33918,21290.14285714286
2022-05-24,22436,20447.285714285714
2022-05-25,22144,20006.85714285714
2022-05-26,19587,19771.428571428572
2022-05-27,18499,18627.571428571428
2022-05-28,14812,18072.285714285714
2022-05-29,7004,17685.14285714286
2022-05-30,25911,15869.57142857143
2022-05-31,18549,16718.0
2022-06-01,19434,16802.14285714286
2022-06-02,6878,16950.285714285714
2022-06-03,24438,17634.571428571428
2022-06-04,15401,18230.14285714286
2022-06-05,8041,18812.571428571428
2022-06-06,30701,21048.285714285714
2022-06-07,22718,20807.14285714286
2022-06-08,23511,21352.571428571428
2022-06-09,22528,21635.85714285714
2022-06-10,22750,23392.571428571428
2022-06-11,19219,24986.0
2022-06-12,10024,27035.571428571428
2022-06-13,42998,29198.0
2022-06-14,33872,31460.0
2022-06-15,37858,33176.57142857143
2022-06-16,37665,33972.142857142855
2022-06-17,38584,37667.57142857143
2022-06-18,31235,40406.42857142857
2022-06-19,15593,43308.28571428572
2022-06-20,68866,46143.28571428572
2022-06-21,53044,48953.42857142857
2022-06-22,58171,51628.857142857145
2022-06-23,57510,52783.0
2022-06-24,58255,57995.0
2022-06-25,49963,61857.142857142855
2022-06-26,23672,65650.42857142857
2022-06-27,105350,69866.28571428571
2022-06-28,80079,74335.0
2022-06-29,84724,77598.85714285714
2022-06-30,87021,79055.42857142857
2022-07-01,89536,85148.0
2022-07-02,72810,89119.42857142857
2022-07-03,33868,92731.42857142857
2022-07-04,147998,94688.71428571429
2022-07-05,107879,96529.71428571429
2022-07-06,110008,97814.42857142857
2022-07-07,100722,98001.42857142857
2022-07-08,102423,98942.71428571429
2022-07-09,81803,99349.28571428571
2022-07-10,35177,99110.0
2022-07-11,154587,98522.0
2022-07-12,110725,97050.28571428571
2022-07-13,108333,95326.57142857143
2022-07-14,96606,94436.57142857143
2022-07-15,92121,90598.57142857143
2022-07-16,69737,86901.85714285714
2022-07-17,28947,83001.57142857143
2022-07-18,127721,79332.71428571429
2022-07-19,84848,76045.0
2022-07-20,81031,73493.85714285714
2022-07-21,70924,72412.57142857143
2022-07-22,69107,67836.14285714286
2022-07-23,51879,64776.28571428572
2022-07-24,21378,61692.0
2022-07-25,95686,59112.28571428572
2022-07-26,63429,56414.0
2022-07-27,59441,54507.857142857145
2022-07-28,52866,53747.0
2022-07-29,50219,49986.857142857145
2022-07-30,38536,47284.42857142857
2022-07-31,16052,44794.71428571428
2022-08-01,69365,42568.142857142855
2022-08-02,44512,40353.857142857145
2022-08-03,42013,38655.42857142857
2022-08-04,37280,37919.0
2022-08-05,34719,34511.71428571428
2022-08-06,26647,32417.571428571428
2022-08-07,10897,30428.428571428572
2022-08-08,45514,28733.85714285714
2022-08-09,29853,27280.285714285714
2022-08-10,28089,26242.0
2022-08-11,25418,26080.285714285714
2022-08-12,24544,20761.714285714286
2022-08-13,19379,22015.285714285714
2022-08-14,9765,21742.285714285714
2022-08-15,8284,21581.571428571428
2022-08-16,38628,21548.428571428572
2022-08-17,26178,21626.14285714286
2022-08-18,24293,21509.571428571428
2022-08-19,24312,25671.0
2022-08-20,19923,23754.428571428572
2022-08-21,8949,23243.14285714286
2022-08-22,37414,22865.14285714286
2022-08-23,25212,22571.14285714286
2022-08-24,22599,22239.571428571428
2022-08-25,21647,22041.85714285714
2022-08-26,22254,21378.714285714286
2022-08-27,17602,20794.14285714286
2022-08-28,7565,20492.85714285714
2022-08-29,32772,20046.428571428572
2022-08-30,21120,19386.285714285714
2022-08-31,20490,18803.285714285714
2022-09-01,18522,18547.0
2022-09-02,17633,17596.285714285714
2022-09-03,13521,17026.85714285714
2022-09-04,5771,16544.571428571428
2022-09-05,26117,16077.42857142857
2022-09-06,17134,15793.0
2022-09-07,17114,15634.57142857143
2022-09-08,15252,15627.42857142857
2022-09-09,15642,15512.142857142857
2022-09-10,12412,15524.42857142857
2022-09-11,5721,15608.0
2022-09-12,25310,15914.42857142857
2022-09-13,17220,16126.857142857143
2022-09-14,17699,16297.285714285714
2022-09-15,17397,16396.14285714286
2022-09-16,17129,16964.571428571428
2022-09-17,13605,17490.571428571428
2022-09-18,6413,18134.571428571428
2022-09-19,29289,18731.285714285714
2022-09-20,20902,19472.428571428572
2022-09-21,22207,20240.428571428572
2022-09-22,21574,20680.85714285714
2022-09-23,22317,23179.571428571428
2022-09-24,18981,25395.85714285714
2022-09-25,9496,27521.0
2022-09-26,46780,29337.0
2022-09-27,36416,31013.714285714286
2022-09-28,37083,32362.428571428572
2022-09-29,34286,32792.57142857143
2022-09-30,34054,35169.0
2022-10-01,28422,36166.142857142855
2022-10-02,12507,37470.142857142855
2022-10-03,63415,38829.57142857143
2022-10-04,43396,40257.142857142855
2022-10-05,46211,41014.57142857143
2022-10-06,43802,41208.42857142857
2022-10-07,44047,41892.142857142855
2022-10-08,33724,42315.0
2022-10-09,13864,42191.71428571428
2022-10-10,68201,41570.28571428572
2022-10-11,46356,40865.57142857143
2022-10-12,45348,40228.57142857143
2022-10-13,39452,39950.142857142855
2022-10-14,39114,38985.142857142855
2022-10-15,29265,38116.71428571428
2022-10-16,11915,37198.0
2022-10-17,61446,36553.71428571428
2022-10-18,40277,35662.28571428572
2022-10-19,38917,35060.71428571428
2022-10-20,34942,34846.0
2022-10-21,32874,33282.71428571428
2022-10-22,25054,32226.428571428572
2022-10-23,10412,31114.714285714286
2022-10-24,50503,30126.428571428572
2022-10-25,32883,29163.285714285714
2022-10-26,31135,28279.14285714286
2022-10-27,28024,27847.285714285714
2022-10-28,26132,25410.85714285714
2022-10-29,18865,21930.0
2022-10-30,7389,23324.0
2022-10-31,33448,23239.428571428572
2022-11-01,8517,23268.571428571428
2022-11-02,40893,23522.285714285714
2022-11-03,27432,23712.85714285714
2022-11-04,26336,24818.0
2022-11-05,20641,27470.285714285714
2022-11-06,8723,25617.285714285714
2022-11-07,41184,25500.571428571428
2022-11-08,27083,25709.85714285714
2022-11-09,27922,25965.85714285714
2022-11-10,26615,26184.285714285714
2022-11-11,27801,27440.428571428572
2022-11-12,22433,28607.85714285714
2022-11-13,10252,29689.714285714286
2022-11-14,49977,30730.714285714286
2022-11-15,35255,31467.85714285714
2022-11-16,35495,31870.14285714286
2022-11-17,33902,32011.14285714286
2022-11-18,32961,32624.571428571428
2022-11-19,25249,32249.14285714286
2022-11-20,11239,32445.571428571428
2022-11-21,54271,32388.571428571428
2022-11-22,32627,32175.428571428572
2022-11-23,36870,32012.0
2022-11-24,33503,31958.714285714286
2022-11-25,31469,31865.428571428572
2022-11-26,24105,32218.85714285714
2022-11-27,10866,31896.285714285714
2022-11-28,53618,31835.285714285714
2022-11-29,35101,32011.285714285714
2022-11-30,34612,32101.571428571428
2022-12-01,33076,32137.571428571428
2022-12-02,32701,31886.14285714286
2022-12-03,24737,31575.14285714286
2022-12-04,11118,31034.285714285714
2022-12-05,51858,27622.14285714286
2022-12-06,32924,27928.428571428572
2022-12-07,30826,27439.285714285714
2022-12-08,9191,27369.14285714286
2022-12-09,34845,26287.428571428572
2022-12-10,21313,25270.571428571428
2022-12-11,10627,24302.14285714286
2022-12-12,44286,26091.0
2022-12-13,25806,24076.571428571428
2022-12-14,24047,23343.571428571428
2022-12-15,21713,22886.85714285714
2022-12-16,20744,20780.285714285714
2022-12-17,16182,19901.285714285714
2022-12-18,7430,19196.428571428572
2022-12-19,29540,18699.428571428572
2022-12-20,19653,18547.85714285714
2022-12-21,19113,18483.571428571428
2022-12-22,18234,18026.428571428572
2022-12-23,19683,14962.0
2022-12-24,15732,16618.14285714286
2022-12-25,4230,17186.85714285714
2022-12-26,8089,18010.14285714286
2022-12-27,31246,18642.428571428572
2022-12-28,23094,18759.14285714286
2022-12-29,23997,18739.85714285714
2022-12-30,24109,21544.0
2022-12-31,16549,19671.428571428572
2023-01-01,4095,18854.14285714286
2023-01-02,27718,17714.85714285714
2023-01-03,18138,14865.285714285714
2023-01-04,17373,14497.142857142857
2023-01-05,16022,14614.285714285714
2023-01-06,4162,13551.857142857143
2023-01-07,13972,12597.857142857143
2023-01-08,4915,11546.0
2023-01-09,20281,10481.857142857143
2023-01-10,11460,10974.142857142857
2023-01-11,10010,9819.142857142857
2023-01-12,8573,9478.0
2023-01-13,7608,8273.285714285714
2023-01-14,5887,7642.0
2023-01-15,2527,7195.714285714285
2023-01-16,11848,6844.714285714285
2023-01-17,7041,6509.428571428572
2023-01-18,6886,6210.285714285715
2023-01-19,6116,6140.428571428572
2023-01-20,5261,5626.142857142857
2023-01-21,3793,5417.714285714285
2023-01-22,2038,5199.428571428572
2023-01-23,8248,5010.714285714285
2023-01-24,5582,4918.0
2023-01-25,5358,4868.142857142857
2023-01-26,4795,4839.428571428572
2023-01-27,4612,4743.142857142857
2023-01-28,3444,4669.142857142857
2023-01-29,1837,4616.285714285715
2023-01-30,7574,4575.0
2023-01-31,5064,4543.857142857143
2023-02-01,4988,4539.571428571428
2023-02-02,4506,4522.0
2023-02-03,4394,4485.0
2023-02-04,3414,4398.857142857143
2023-02-05,1714,4302.285714285715
2023-02-06,7315,4218.142857142857
2023-02-07,4461,4127.428571428572
2023-02-08,4312,4050.8571428571427
2023-02-09,3917,4028.0
2023-02-10,3759,3944.714285714286
2023-02-11,2878,3963.285714285714
2023-02-12,1554,4003.0
2023-02-13,6732,4054.8571428571427
2023-02-14,4591,4104.571428571428
2023-02-15,4590,4135.857142857143
2023-02-16,4280,4141.714285714285
2023-02-17,4107,4163.857142857143
2023-02-18,3097,4155.714285714285
2023-02-19,1595,4150.857142857143
2023-02-20,6887,4114.857142857143
2023-02-21,4534,4076.5714285714284
2023-02-22,4556,4029.285714285714
2023-02-23,4028,3996.5714285714284
2023-02-24,3839,3833.4285714285716
2023-02-25,2766,3689.8571428571427
2023-02-26,1366,3532.285714285714
2023-02-27,5745,3403.8571428571427
2023-02-28,3529,3290.0
2023-03-01,3453,3222.1428571428573
2023-03-02,3129,3212.285714285714
2023-03-03,3042,3182.1428571428573
2023-03-04,2291,3193.714285714286
2023-03-05,1297,3196.5714285714284
2023-03-06,5534,3245.1428571428573
2023-03-07,3610,3259.1428571428573
2023-03-08,3473,3279.714285714286
2023-03-09,3469,3277.285714285714
2023-03-10,3140,3205.5714285714284
2023-03-11,2435,3169.714285714286
2023-03-12,1280,3105.1428571428573
2023-03-13,5032,2998.4285714285716
2023-03-14,3359,2849.0
2023-03-15,3021,2693.714285714286
2023-03-16,2722,2593.0
2023-03-17,2094,1874.4285714285713
2023-03-18,1348,
2023-03-19,575,
2023-03-20,2,
