data,casi,casi_media7gg
2022-05-28,287,325.42857142857144
2022-05-29,262,316.0
2022-05-30,333,301.14285714285717
2022-05-31,341,303.0
2022-06-01,319,302.7142857142857
2022-06-02,244,302.2857142857143
2022-06-03,335,306.0
2022-06-04,285,308.7142857142857
2022-06-05,259,314.57142857142856
2022-06-06,359,323.85714285714283
2022-06-07,360,324.0
2022-06-08,360,326.0
2022-06-09,309,334.0
2022-06-10,336,341.14285714285717
2022-06-11,299,355.7142857142857
2022-06-12,315,371.42857142857144
2022-06-13,409,394.2857142857143
2022-06-14,462,413.14285714285717
2022-06-15,470,435.42857142857144
2022-06-16,469,450.42857142857144
2022-06-17,468,474.0
2022-06-18,455,493.2857142857143
2022-06-19,420,506.85714285714283
2022-06-20,574,530.5714285714286
2022-06-21,597,548.5714285714286
2022-06-22,565,576.1428571428571
2022-06-23,635,589.5714285714286
2022-06-24,594,618.7142857142857
2022-06-25,648,639.0
2022-06-26,514,671.8571428571429
2022-06-27,778,700.2857142857143
2022-06-28,739,744.8571428571429
2022-06-29,795,765.5714285714286
2022-06-30,834,793.4285714285714
2022-07-01,906,822.8571428571429
2022-07-02,793,853.8571428571429
2022-07-03,709,878.5714285714286
2022-07-04,984,904.4285714285714
2022-07-05,956,910.8571428571429
2022-07-06,968,916.7142857142857
2022-07-07,1015,917.7142857142857
2022-07-08,951,924.4285714285714
2022-07-09,834,932.1428571428571
2022-07-10,716,929.4285714285714
2022-07-11,1031,927.5714285714286
2022-07-12,1010,926.5714285714286
2022-07-13,949,925.0
2022-07-14,1002,920.8571428571429
2022-07-15,944,917.7142857142857
2022-07-16,823,911.7142857142857
2022-07-17,687,918.0
2022-07-18,1009,908.7142857142857
2022-07-19,968,902.0
2022-07-20,993,889.5714285714286
2022-07-21,937,880.8571428571429
2022-07-22,897,865.5714285714286
2022-07-23,736,850.5714285714286
2022-07-24,626,823.0
2022-07-25,902,794.5714285714286
2022-07-26,863,761.7142857142857
2022-07-27,800,741.8571428571429
2022-07-28,738,720.5714285714286
2022-07-29,667,695.1428571428571
2022-07-30,597,672.5714285714286
2022-07-31,477,642.4285714285714
2022-08-01,724,616.5714285714286
2022-08-02,705,605.8571428571429
2022-08-03,589,592.5714285714286
2022-08-04,557,585.1428571428571
2022-08-05,592,560.4285714285714
2022-08-06,504,546.8571428571429
2022-08-07,425,540.1428571428571
2022-08-08,551,530.2857142857143
2022-08-09,610,506.7142857142857
2022-08-10,542,483.85714285714283
2022-08-11,488,468.14285714285717
2022-08-12,427,438.7142857142857
2022-08-13,344,417.7142857142857
2022-08-14,315,407.2857142857143
2022-08-15,345,394.85714285714283
2022-08-16,463,392.0
2022-08-17,469,394.42857142857144
2022-08-18,401,392.7142857142857
2022-08-19,407,401.14285714285717
2022-08-20,361,396.7142857142857
2022-08-21,303,384.7142857142857
2022-08-22,404,372.7142857142857
2022-08-23,432,365.7142857142857
2022-08-24,385,358.2857142857143
2022-08-25,317,349.2857142857143
2022-08-26,358,342.85714285714283
2022-08-27,309,331.2857142857143
2022-08-28,240,324.42857142857144
2022-08-29,359,329.57142857142856
2022-08-30,351,322.57142857142856
2022-08-31,337,315.14285714285717
2022-09-01,353,313.14285714285717
2022-09-02,309,308.42857142857144
2022-09-03,257,300.2857142857143
2022-09-04,226,297.7142857142857
2022-09-05,326,288.57142857142856
2022-09-06,294,282.14285714285717
2022-09-07,319,281.2857142857143
2022-09-08,289,278.2857142857143
2022-09-09,264,273.2857142857143
2022-09-10,251,273.14285714285717
2022-09-11,205,270.2857142857143
2022-09-12,291,269.0
2022-09-13,293,274.57142857142856
2022-09-14,299,275.57142857142856
2022-09-15,280,273.42857142857144
2022-09-16,303,275.0
2022-09-17,258,279.14285714285717
2022-09-18,190,277.85714285714283
2022-09-19,302,281.2857142857143
2022-09-20,322,282.7142857142857
2022-09-21,290,288.7142857142857
2022-09-22,304,301.57142857142856
2022-09-23,313,322.57142857142856
2022-09-24,300,342.57142857142856
2022-09-25,280,369.85714285714283
2022-09-26,449,397.85714285714283
2022-09-27,462,421.14285714285717
2022-09-28,481,443.85714285714283
2022-09-29,500,460.42857142857144
2022-09-30,476,481.42857142857144
2022-10-01,459,495.57142857142856
2022-10-02,396,514.1428571428571
2022-10-03,596,520.5714285714286
2022-10-04,561,538.5714285714286
2022-10-05,611,553.4285714285714
2022-10-06,545,563.1428571428571
2022-10-07,602,578.2857142857143
2022-10-08,563,590.2857142857143
2022-10-09,464,599.0
2022-10-10,702,602.8571428571429
2022-10-11,645,611.2857142857143
2022-10-12,672,606.2857142857143
2022-10-13,572,604.0
2022-10-14,661,599.8571428571429
2022-10-15,528,604.4285714285714
2022-10-16,448,591.7142857142857
2022-10-17,673,593.8571428571429
2022-10-18,677,587.2857142857143
2022-10-19,583,580.4285714285714
2022-10-20,587,575.7142857142857
2022-10-21,615,572.2857142857143
2022-10-22,480,561.4285714285714
2022-10-23,415,553.0
2022-10-24,649,545.5714285714286
2022-10-25,601,532.7142857142857
2022-10-26,524,520.0
2022-10-27,535,512.4285714285714
2022-10-28,525,499.0
2022-10-29,391,468.7142857142857
2022-10-30,362,470.0
2022-10-31,555,475.42857142857144
2022-11-01,389,477.85714285714283
2022-11-02,533,495.7142857142857
2022-11-03,573,500.7142857142857
2022-11-04,542,505.0
2022-11-05,516,531.5714285714286
2022-11-06,397,532.7142857142857
2022-11-07,585,529.0
2022-11-08,575,529.0
2022-11-09,541,527.1428571428571
2022-11-10,547,531.8571428571429
2022-11-11,542,553.5714285714286
2022-11-12,503,567.1428571428571
2022-11-13,430,584.5714285714286
2022-11-14,737,599.5714285714286
2022-11-15,670,614.7142857142857
2022-11-16,663,626.0
2022-11-17,652,633.8571428571429
2022-11-18,648,627.4285714285714
2022-11-19,582,644.7142857142857
2022-11-20,485,651.1428571428571
2022-11-21,692,655.0
2022-11-22,791,658.0
2022-11-23,708,663.2857142857143
2022-11-24,679,667.7142857142857
2022-11-25,669,679.0
2022-11-26,619,670.4285714285714
2022-11-27,516,675.0
2022-11-28,771,690.2857142857143
2022-11-29,731,701.8571428571429
2022-11-30,740,708.1428571428571
2022-12-01,786,714.2857142857143
2022-12-02,750,737.1428571428571
2022-12-03,663,757.1428571428571
2022-12-04,559,763.0
2022-12-05,931,730.8571428571429
2022-12-06,871,735.4285714285714
2022-12-07,781,740.2857142857143
2022-12-08,561,732.8571428571429
2022-12-09,782,715.4285714285714
2022-12-10,697,691.7142857142857
2022-12-11,507,682.7142857142857
2022-12-12,809,698.2857142857143
2022-12-13,705,682.0
2022-12-14,718,664.5714285714286
2022-12-15,670,659.0
2022-12-16,668,645.1428571428571
2022-12-17,575,641.1428571428571
2022-12-18,468,626.8571428571429
2022-12-19,712,616.8571428571429
2022-12-20,677,613.0
2022-12-21,618,605.1428571428571
2022-12-22,600,598.5714285714286
2022-12-23,641,560.4285714285714
2022-12-24,520,567.4285714285714
2022-12-25,422,571.4285714285714
2022-12-26,445,577.1428571428571
2022-12-27,726,571.7142857142857
2022-12-28,646,559.8571428571429
2022-12-29,640,552.1428571428571
2022-12-30,603,580.7142857142857
2022-12-31,437,566.5714285714286
2023-01-01,368,546.2857142857143
2023-01-02,645,529.7142857142857
2023-01-03,627,490.14285714285717
2023-01-04,504,484.42857142857144
2023-01-05,524,474.0
2023-01-06,326,453.0
2023-01-07,397,433.57142857142856
2023-01-08,295,423.7142857142857
2023-01-09,498,404.0
2023-01-10,491,409.85714285714283
2023-01-11,435,396.57142857142856
2023-01-12,386,385.7142857142857
2023-01-13,367,364.14285714285717
2023-01-14,304,341.14285714285717
2023-01-15,219,321.85714285714283
2023-01-16,347,306.2857142857143
2023-01-17,330,292.7142857142857
2023-01-18,300,283.14285714285717
2023-01-19,277,279.57142857142856
2023-01-20,272,270.2857142857143
2023-01-21,237,261.57142857142856
2023-01-22,194,254.71428571428572
2023-01-23,282,254.14285714285714
2023-01-24,269,252.14285714285714
2023-01-25,252,248.71428571428572
2023-01-26,273,244.42857142857142
2023-01-27,258,247.0
2023-01-28,213,246.14285714285714
2023-01-29,164,242.14285714285714
2023-01-30,300,234.71428571428572
2023-01-31,263,233.85714285714286
2023-02-01,224,236.71428571428572
2023-02-02,221,240.85714285714286
2023-02-03,252,234.14285714285714
2023-02-04,233,232.28571428571428
2023-02-05,193,232.0
2023-02-06,253,233.71428571428572
2023-02-07,250,230.14285714285714
2023-02-08,222,220.85714285714286
2023-02-09,233,213.42857142857142
2023-02-10,227,213.42857142857142
2023-02-11,168,207.0
2023-02-12,141,211.71428571428572
2023-02-13,253,216.71428571428572
2023-02-14,205,215.85714285714286
2023-02-15,255,220.42857142857142
2023-02-16,268,221.71428571428572
2023-02-17,221,227.0
2023-02-18,200,235.85714285714286
2023-02-19,150,231.85714285714286
2023-02-20,290,227.0
2023-02-21,267,228.85714285714286
2023-02-22,227,226.42857142857142
2023-02-23,234,224.85714285714286
2023-02-24,234,219.71428571428572
2023-02-25,183,212.0
2023-02-26,139,207.85714285714286
2023-02-27,254,201.14285714285714
2023-02-28,213,192.57142857142858
2023-03-01,198,187.71428571428572
2023-03-02,187,185.71428571428572
2023-03-03,174,178.42857142857142
2023-03-04,149,177.42857142857142
2023-03-05,125,172.85714285714286
2023-03-06,203,172.42857142857142
2023-03-07,206,172.14285714285714
2023-03-08,166,169.71428571428572
2023-03-09,184,165.71428571428572
2023-03-10,172,161.85714285714286
2023-03-11,132,159.0
2023-03-12,97,158.28571428571428
2023-03-13,176,147.71428571428572
2023-03-14,186,136.14285714285714
2023-03-15,161,126.57142857142857
2023-03-16,110,116.0
2023-03-17,91,91.0
2023-03-18,65,
2023-03-19,23,
2023-03-20,1,
